census.subdivision,census.division,province.name,province,CSD1986_ID,number.children,number.children.weighted,rank.slope,rank.slope.se,rank.intercept,rank.intercept.se,rank.rsquared,interquartile.income.range,parent.gini,share.between.p25p75,parent.mean.income,child.mean.income,parent.income.p25,child.income.p25,parent.median.income,child.median.income,parent.income.p75,child.income.p75,parent.income.p90,child.income.p90,parent.income.p99,child.income.p99,parent.percent.filing.french,child.percent.filing.french,parent.percent.notmarried,lim.intercept,lim.intercept.se,lim.slope,lim.slope.se,beta.intercept,beta.intercept.se,beta.slope,beta.slope.se
25,17,BC,59,5917025,313,639,0.289,0.039,28.4,2.25,0.08,33028,0.353,0.468,40597,46050,19959,21612,36513,35254,52987,58125,73487,82325,129257,283092,0,0,0.256,0.393,0.036,-0.002,0.001,6.8,0.441,0.349,0.042
30,17,BC,59,5917030,986,1436,0.225,0.029,39.9,2.22,0.04,42306,0.333,0.343,66093,67934,39858,31170,55989,51901,82163,73947,117335,112813,218798,315524,0.001,0.001,0.239,0.236,0.027,-0.001,0,8.9,0.299,0.173,0.027
34,17,BC,59,5917034,2545,4049,0.187,0.015,36.8,0.87,0.038,31597,0.382,0.488,41881,48951,21583,25070,37095,42147,53179,59536,75797,81708,160560,208486,0.003,0.003,0.364,0.305,0.013,-0.002,0,8.9,0.132,0.154,0.013
40,17,BC,59,5917040,775,1160,0.178,0.028,36.2,1.72,0.034,28033,0.332,0.515,43164,46419,26320,26332,40974,42024,54353,58603,71752,77187,132953,180656,0.003,0.004,0.347,0.306,0.027,-0.002,0,8.7,0.254,0.173,0.024
41,17,BC,59,5917041,1112,1524,0.12,0.031,41.8,2.06,0.01,20419,0.233,0.593,47461,48616,35944,28745,44972,45851,56363,62686,72562,80278,112112,149279,0.004,0.004,0.214,0.16,0.028,0,0,9.6,0.349,0.094,0.033
42,17,BC,59,5917042,120,170,0.214,0.082,33.8,5.08,0.039,23174,0.352,0.642,49804,44410,30160,29075,40736,42833,53334,54457,70177,78939,382574,113004,0.008,0.017,0.175,0.355,0.081,-0.002,0.001,7.6,0.843,0.271,0.08
45,17,BC,59,5917045,1396,2026,0.111,0.023,40.2,1.42,0.011,24664,0.293,0.564,42511,48576,28401,25162,41499,43337,53065,58515,69429,78659,112619,165371,0.001,0.001,0.291,0.288,0.022,-0.001,0,9.3,0.22,0.114,0.021
51,17,BC,59,5917051,335,688,0.057,0.037,36.9,2.03,0.003,29130,0.339,0.509,36234,39100,19212,18697,34547,36223,48343,53201,66911,69983,92959,129585,0.003,0.009,0.313,0.384,0.034,-0.002,0.001,10,0.38,0.025,0.037
801,17,BC,59,5917801,7,11,0.282,0.507,41,33.88,0.034,27508,0.202,0.579,49013,56130,33752,17565,38725,55508,61260,82013,81554,87593,81554,87593,0,0,0.286,-0.311,0.371,0.007,0.006,6.5,6.544,0.393,0.609
802,17,BC,59,5917802,66,102,0.247,0.084,27.7,5.35,0.08,47456,0.391,0.272,44943,42343,15921,14720,44929,39018,63377,52338,82958,73910,177047,261106,0.015,0,0.273,0.323,0.088,0,0.001,4.2,0.937,0.578,0.09
803,17,BC,59,5917803,117,223,-0.082,0.066,51,4.12,0.007,27675,0.359,0.539,48708,46023,28144,28135,41908,42476,55819,55461,85231,70976,270497,201206,0,0,0.265,0.242,0.066,0,0.001,11.7,0.709,-0.108,0.067
806,17,BC,59,5917806,15,36,0.574,0.206,18.1,7.23,0.185,7117,0.311,0.146,22406,32607,13128,8564,19004,29076,20245,54107,51416,59331,53776,73093,0,0,0.133,0.797,0.114,-0.014,0.003,2.6,2.544,0.757,0.258
809,17,BC,59,5917809,16,41,0.029,0.139,43,7.33,0.001,29521,0.321,0.509,35958,42554,19729,26597,27442,36582,49251,63182,65768,67122,86564,104453,0,0,0.5,0.225,0.145,0.002,0.003,11.2,1.331,-0.068,0.129
811,17,BC,59,5917811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,17,BC,59,5917812,48,74,0.313,0.108,28,5.89,0.104,26040,0.274,0.668,36284,41049,22703,27847,32819,39960,48743,51702,56418,66508,102799,118281,0,0,0.5,0.439,0.116,-0.003,0.002,7.4,1.128,0.29,0.109
815,17,BC,59,5917815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,17,BC,59,5917817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,19,BC,59,5919008,1577,2456,0.161,0.02,39.8,1.27,0.027,33077,0.344,0.47,46956,50101,27937,27145,42885,45155,61014,63521,84757,87501,142125,182274,0.001,0.003,0.227,0.32,0.018,-0.002,0,8.4,0.195,0.205,0.019
12,19,BC,59,5919012,249,350,0.135,0.057,44.5,3.68,0.016,30451,0.304,0.482,45469,54331,29086,25273,44344,49859,59537,68602,77005,92396,117695,256993,0,0,0.261,0.261,0.05,-0.001,0.001,9,0.544,0.154,0.052
14,19,BC,59,5919014,500,873,0.165,0.032,35,1.97,0.03,30930,0.351,0.497,43726,43896,25793,23882,39694,40465,56723,58286,77944,75923,121953,153728,0,0,0.24,0.429,0.031,-0.003,0.001,8.9,0.29,0.148,0.028
16,19,BC,59,5919016,152,307,0.279,0.048,34.5,2.71,0.098,30613,0.348,0.504,37749,48044,20325,27678,32965,46717,50938,56972,74646,70550,97177,201542,0,0,0.191,0.287,0.044,-0.002,0.001,8.5,0.469,0.202,0.046
21,19,BC,59,5919021,274,550,0.257,0.038,27.7,2.24,0.076,33707,0.368,0.473,40662,39149,22379,17997,35941,37202,56086,55320,74789,70515,127082,101818,0,0.004,0.245,0.411,0.035,-0.003,0.001,6.6,0.405,0.354,0.039
31,19,BC,59,5919031,161,326,0.191,0.049,37.2,2.83,0.045,32566,0.359,0.483,38720,46181,21361,26064,36182,43394,53927,57625,72423,73365,118566,138635,0,0,0.242,0.358,0.049,-0.002,0.001,9.5,0.477,0.097,0.046
45,19,BC,59,5919045,445,857,0.146,0.032,39.3,2,0.023,34510,0.337,0.485,44148,47370,24347,27002,39410,42689,58858,59180,82577,80480,142325,170158,0.004,0,0.249,0.311,0.029,-0.002,0,9.3,0.333,0.115,0.032
801,19,BC,59,5919801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,19,BC,59,5919803,47,97,0.327,0.098,30.8,5.92,0.105,32887,0.38,0.461,41935,49605,22341,22229,37865,41585,55228,72958,90827,88687,109088,161819,0,0,0.255,0.424,0.088,-0.003,0.001,8.1,1.002,0.22,0.097
804,19,BC,59,5919804,27,58,0.311,0.133,27.6,7.22,0.088,25381,0.354,0.528,38879,42647,20492,23614,31428,39598,45872,60731,72381,65130,144957,155517,0,0,0.222,0.073,0.097,0.002,0.002,5.2,2.173,0.491,0.21
806,19,BC,59,5919806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,19,BC,59,5919807,63,99,0.462,0.094,14.8,5.53,0.199,30808,0.419,0.484,42208,39021,21155,7607,37066,30818,51962,56931,95730,81957,189430,150125,0,0,0.222,0.666,0.084,-0.006,0.001,2.1,0.939,0.773,0.091
808,19,BC,59,5919808,48,86,0.092,0.118,35.4,7.58,0.007,30580,0.314,0.466,48486,40559,29188,19441,40049,37202,59769,51975,70229,78374,256989,119206,0.021,0,0.333,0.473,0.119,-0.003,0.002,10.1,1.761,0.02,0.166
809,19,BC,59,5919809,10,15,0.421,0.496,28.7,30.81,0.051,14231,0.144,0.921,43095,53249,33023,27093,44114,55008,47255,63319,51712,108993,73502,108993,0,0,0,0,0,0,0,6.7,6.756,0.378,0.635
814,19,BC,59,5919814,8,23,0.792,0.236,-0.8,14.91,0.348,6760,0.196,0.712,42453,44651,40461,23445,46751,42964,47221,61487,57544,90298,79843,90298,0,0,0.125,1.008,0.249,-0.011,0.004,-9,2.239,1.833,0.212
815,19,BC,59,5919815,8,15,0.079,0.247,41,15.59,0.008,20511,0.303,0.527,46766,43522,33960,27405,39161,36210,54471,57809,106193,75475,106193,75475,0,0,0.125,0.405,0.3,-0.002,0.005,10.4,2.021,0.019,0.191
816,19,BC,59,5919816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,19,BC,59,5919818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,21,BC,59,5921007,3358,4929,0.137,0.014,40.4,0.86,0.02,30246,0.344,0.489,44809,49657,26438,27180,41131,44403,56684,61648,77029,81322,135056,172041,0.002,0.002,0.269,0.285,0.013,-0.001,0,9.1,0.133,0.135,0.013
12,21,BC,59,5921012,739,1241,0.225,0.026,33.3,1.65,0.055,33012,0.351,0.494,45712,46558,25373,24825,40101,41545,58385,58851,80345,76745,177679,180348,0.004,0.001,0.248,0.448,0.026,-0.004,0,8.1,0.274,0.226,0.026
18,21,BC,59,5921018,375,809,0.116,0.034,37.7,1.92,0.014,27206,0.354,0.545,38131,42737,21675,20852,34581,40138,48881,57528,71638,75412,111313,136597,0,0,0.253,0.318,0.031,-0.001,0.001,9.4,0.321,0.094,0.031
23,21,BC,59,5921023,74,144,0.027,0.066,46.3,4.26,0.001,35321,0.369,0.408,46227,45720,27159,27634,43973,42757,62480,60131,96794,82022,115021,159845,0,0,0.216,0.219,0.074,0,0.001,10.6,0.547,0,0.053
28,21,BC,59,5921028,525,1113,0.091,0.028,40.3,1.58,0.009,31873,0.386,0.468,39741,45361,19891,24821,32962,40179,51763,59084,75843,79756,135754,153969,0,0,0.236,0.299,0.025,-0.001,0,10.3,0.274,0.015,0.027
801,21,BC,59,5921801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,21,BC,59,5921803,48,73,0.036,0.125,38.3,7.88,0.001,25503,0.273,0.605,43799,39691,29541,20413,40531,35330,55045,49917,71273,74138,125438,110255,0,0,0.083,0.33,0.133,-0.001,0.002,11.1,1.445,-0.074,0.137
804,21,BC,59,5921804,66,103,0.232,0.092,25.5,5.42,0.059,38583,0.351,0.445,39588,35986,17597,11914,35733,32910,56180,52558,73385,69453,97568,111723,0,0,0.288,0.471,0.091,-0.003,0.002,8,1.24,0.198,0.12
805,21,BC,59,5921805,57,110,0.181,0.097,33.4,6.32,0.031,35924,0.312,0.54,48656,43700,30193,22768,40860,37166,66117,58034,89354,72816,146444,161312,0,0.035,0.193,0.324,0.091,-0.002,0.001,8.9,0.993,0.147,0.094
806,21,BC,59,5921806,23,55,-0.269,0.13,58.3,7.02,0.074,32724,0.385,0.536,37762,44388,12590,28020,36010,41974,45313,56445,58317,83917,136770,98102,0,0,0.261,0.159,0.106,0.001,0.002,15.4,1.49,-0.479,0.145
8,23,BC,59,5923008,1594,2226,0.168,0.02,37.4,1.39,0.029,31739,0.322,0.436,50180,47063,32561,27509,46713,43444,64300,60975,88060,81079,131362,147009,0.003,0,0.223,0.341,0.021,-0.002,0,8.9,0.187,0.15,0.018
19,23,BC,59,5923019,94,171,0.36,0.076,16.4,4.76,0.117,27192,0.318,0.472,44016,42415,27902,10923,41761,31789,55093,54974,72994,72827,121176,95667,0,0,0.309,0.539,0.081,-0.003,0.001,5.8,0.889,0.409,0.085
25,23,BC,59,5923025,48,96,0.304,0.107,22.5,4.88,0.079,18581,0.325,0.68,29663,37547,21460,17355,25097,26756,40041,44400,50857,72482,93323,252155,0.021,0.042,0.167,0.507,0.093,-0.003,0.002,5.5,0.958,0.47,0.095
31,23,BC,59,5923031,630,867,0.13,0.032,41,2.2,0.019,37017,0.298,0.457,52071,47780,33364,31363,47243,44482,70381,60562,85933,76510,125601,123922,0.005,0.002,0.2,0.242,0.034,-0.001,0,9.1,0.307,0.138,0.029
45,23,BC,59,5923045,21,47,0.203,0.103,22.2,4.4,0.079,27165,0.443,0.313,27068,28640,11515,7439,21010,33447,38680,41188,53361,43293,102981,79144,0,0,0.238,0.394,0.099,-0.004,0.002,8.2,1.679,0.174,0.17
803,23,BC,59,5923803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,23,BC,59,5923807,13,24,0.586,0.14,15.8,8.29,0.444,35848,0.339,0.344,39077,43487,22372,23884,27208,36539,58220,67691,66764,80170,89951,80240,0,0,0.231,-0.069,0.126,0.004,0.002,7.3,1.788,0.306,0.173
808,23,BC,59,5923808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,23,BC,59,5923809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,23,BC,59,5923813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,23,BC,59,5923816,50,68,0.052,0.115,50.4,8.49,0.003,36056,0.308,0.319,57881,56502,37971,38140,56539,51235,74027,65865,95446,83997,199688,354818,0,0,0.28,0.288,0.126,-0.001,0.002,6.9,1.037,0.346,0.097
822,23,BC,59,5923822,34,51,-0.087,0.16,38.2,9.49,0.006,25107,0.26,0.687,42073,32181,27569,14834,37124,27181,52677,48679,72806,62878,110403,82703,0,0,0.235,0.263,0.178,0.004,0.003,9,3.23,0.089,0.307
823,23,BC,59,5923823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,23,BC,59,5923824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,25,BC,59,5925005,511,742,0.15,0.044,41.4,2.9,0.015,23280,0.268,0.585,48168,51839,34395,28539,42754,45796,57675,64912,77279,88711,129494,224348,0.004,0,0.235,0.351,0.042,-0.002,0.001,9.3,0.507,0.126,0.048
10,25,BC,59,5925010,606,950,0.136,0.03,36,1.74,0.021,30655,0.36,0.5,40136,42228,21738,22350,36080,38857,52393,55513,72157,74407,127609,134681,0.002,0,0.295,0.367,0.029,-0.002,0,8.9,0.277,0.146,0.027
14,25,BC,59,5925014,91,183,0.094,0.066,41.4,3.96,0.011,27537,0.335,0.526,39575,47625,24027,27355,40232,41335,51564,54857,65376,96030,132234,138599,0,0,0.264,0.362,0.064,-0.002,0.001,10.5,0.423,0.01,0.041
20,25,BC,59,5925020,1272,2000,0.118,0.022,38.9,1.39,0.014,30517,0.323,0.516,44702,48310,26984,24624,40974,41874,57501,58524,78676,79303,135166,182695,0.001,0.001,0.215,0.275,0.021,-0.001,0,9.3,0.242,0.114,0.023
25,25,BC,59,5925025,135,214,0.203,0.081,37.8,5.92,0.028,20733,0.232,0.463,54046,50157,42739,30663,49409,47878,63472,62587,85975,80927,134422,141245,0,0,0.274,0.289,0.09,-0.001,0.001,9.6,0.791,0.095,0.073
29,25,BC,59,5925029,8,15,0.171,0.309,31.1,15.53,0.023,23787,0.323,0.584,36926,38558,17783,19442,28288,28479,41570,60166,49730,83709,111606,83709,0,0,0.5,0,0,0,0,7,2.756,0.328,0.266
30,25,BC,59,5925030,84,146,0.239,0.076,27,5.14,0.065,37821,0.337,0.407,51377,40229,30531,18562,44917,38170,68352,56755,95962,71186,130598,120056,0.024,0.012,0.381,0.735,0.08,-0.007,0.001,7.1,0.824,0.302,0.078
34,25,BC,59,5925034,1359,1909,0.169,0.022,37.4,1.46,0.031,34792,0.329,0.436,50637,48431,29769,27147,46496,44637,64561,60644,90218,79055,152121,177361,0.002,0.002,0.275,0.346,0.022,-0.002,0,8.6,0.227,0.18,0.021
39,25,BC,59,5925039,16,25,0.3,0.294,40.3,21.83,0.044,35752,0.225,0.436,58309,59219,34620,44138,53606,62484,70372,77691,95741,101296,111160,117268,0,0,0.125,0.387,0.19,-0.004,0.003,6.4,3.804,0.403,0.349
44,25,BC,59,5925044,711,1025,0.101,0.029,40.9,1.87,0.012,32133,0.324,0.464,46528,44624,28240,26762,43158,43536,60373,59129,81442,75020,129369,105106,0.006,0,0.246,0.207,0.028,0,0,9.4,0.294,0.102,0.028
47,25,BC,59,5925047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,25,BC,59,5925050,79,162,-0.028,0.09,41.2,4.04,0.001,23368,0.347,0.546,28786,39349,14526,18081,28727,37060,37894,54333,54994,68180,80539,137989,0,0,0.253,0.262,0.062,0,0.001,10,0.675,0.029,0.067
801,25,BC,59,5925801,31,51,0.197,0.102,28.4,5.77,0.07,41929,0.455,0.409,39897,36170,11437,15624,32450,38953,53367,50247,100201,53781,154315,106747,0,0,0.29,0.261,0.109,0,0.002,9.5,0.991,0.079,0.097
802,25,BC,59,5925802,6,8,-0.9,0.264,97.2,19.88,0.646,36297,0.187,0.675,57390,31063,48443,13841,48443,34608,84741,50848,85237,51459,85237,51459,0,0,0.5,-0.54,0.523,0.01,0.007,26.2,3.403,-1.474,0.312
803,25,BC,59,5925803,6,8,0.166,0.872,69.7,66.38,0.006,11705,0.065,0.354,53913,109721,46803,57320,53052,77455,58509,112476,64286,259101,64286,259101,0,0,0.167,0,0,0,0,9.5,20.144,0.176,1.85
804,25,BC,59,5925804,10,21,-0.037,0.159,15.3,7.28,0.003,31666,0.487,0.427,26595,15444,6867,5436,29996,7445,38533,15170,50965,41328,83229,69468,0,0,0.5,0.868,0.122,0,0.003,6.4,1.578,0.287,0.164
806,25,BC,59,5925806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,25,BC,59,5925812,8,13,-0.248,0.364,58.8,20.12,0.041,33132,0.322,0.502,36868,45081,23693,10630,34169,45353,56826,77655,78344,87457,78344,87457,0,0,0.25,0.118,0.28,0.005,0.005,14.9,4.174,-0.436,0.404
814,25,BC,59,5925814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,25,BC,59,5925815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,25,BC,59,5925817,18,40,0.349,0.145,33.5,7.12,0.131,22928,0.46,0.5,33795,46681,13023,20989,29396,45780,35951,64948,81153,79744,173943,166713,0,0,0.167,0.477,0.111,-0.005,0.002,6.3,0.724,0.426,0.073
818,25,BC,59,5925818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,25,BC,59,5925819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,25,BC,59,5925820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,27,BC,59,5927008,1157,1658,0.169,0.024,40.4,1.63,0.029,32108,0.301,0.457,49223,52601,33046,30076,46975,47295,65154,64146,84186,83813,120089,211478,0.003,0.003,0.2,0.283,0.023,-0.002,0,8.7,0.232,0.179,0.022
14,27,BC,59,5927014,322,544,0.084,0.04,40.6,2.34,0.008,33018,0.351,0.461,40680,43653,20143,22899,36596,42147,53161,59875,76364,73803,112157,103751,0.012,0,0.236,0.389,0.037,-0.003,0.001,8.8,0.406,0.156,0.039
802,27,BC,59,5927802,28,45,0.48,0.121,11.7,6.79,0.267,48113,0.444,0.198,34504,32619,11588,7110,32520,17298,59701,50099,72387,74242,87638,130891,0,0,0.25,0.902,0.097,-0.009,0.002,7,1.456,0.278,0.147
5,29,BC,59,5929005,118,240,0.332,0.054,30.4,3.14,0.138,37518,0.367,0.447,38799,48316,16807,25647,38366,42605,54326,59928,67098,75029,106179,176791,0,0,0.246,0.267,0.045,-0.002,0.001,8.1,0.396,0.24,0.039
11,29,BC,59,5929011,86,162,0.195,0.074,31.2,4.48,0.041,33073,0.402,0.496,42572,39685,22111,15065,37783,37294,55184,60627,93568,76614,137238,113583,0,0,0.186,0.454,0.07,-0.002,0.001,7.3,0.654,0.291,0.064
20,29,BC,59,5929020,475,929,0.143,0.032,41.6,1.89,0.021,28799,0.344,0.511,40068,49745,21442,26981,38830,43714,50241,62348,70881,89971,120738,188530,0,0,0.246,0.324,0.027,-0.002,0,9.1,0.306,0.14,0.03
802,29,BC,59,5929802,30,61,0.322,0.13,27.9,7.45,0.093,32077,0.318,0.494,37740,43051,19850,22525,37189,39185,51928,59396,69447,93425,90784,100961,0.033,0.033,0.267,0.429,0.12,-0.003,0.002,8.3,1.001,0.206,0.097
803,29,BC,59,5929803,30,54,0.298,0.112,27.5,7.29,0.12,33009,0.329,0.392,47090,43334,26014,28166,42255,38168,59023,53429,88210,75376,137238,96968,0,0,0.167,0.751,0.137,-0.007,0.002,9,1.432,0.145,0.136
6,31,BC,59,5931006,642,1151,0.241,0.03,35,1.95,0.053,28824,0.309,0.496,46542,53900,31498,27104,42647,44932,60322,63475,80475,88629,118346,283092,0,0.003,0.271,0.377,0.028,-0.003,0,8.5,0.304,0.197,0.029
12,31,BC,59,5931012,46,93,0.115,0.107,34.2,5.72,0.013,32099,0.484,0.481,43635,49437,17941,16404,30020,31359,50039,54462,75510,82586,518496,272246,0,0,0.326,0.606,0.088,-0.005,0.002,10.1,0.887,0.026,0.087
19,31,BC,59,5931019,40,96,0.535,0.088,8.3,3.98,0.282,35042,0.439,0.465,27760,26259,9102,3474,23346,19342,44144,45562,55552,68101,107614,86755,0,0.025,0.375,0.835,0.073,-0.008,0.002,5.3,1.119,0.427,0.114
20,31,BC,59,5931020,33,69,0.119,0.101,43.3,4.91,0.02,32890,0.326,0.427,31393,45413,15000,35053,25872,44473,47890,60116,57250,65128,84450,109870,0,0.03,0.242,0.335,0.07,-0.005,0.001,8.9,0.869,0.171,0.085
24,31,BC,59,5931024,149,319,0.345,0.046,21.4,2.38,0.15,40765,0.435,0.382,31676,35194,8011,10670,28931,32601,48776,52286,67406,66724,105062,134392,0,0,0.423,0.552,0.043,-0.005,0.001,5.4,0.479,0.469,0.048
30,31,BC,59,5931030,30,59,0.31,0.13,25.7,7.47,0.091,25352,0.289,0.6,39181,40063,26620,21705,36377,37949,51972,50493,60195,78105,106793,88623,0,0,0.4,0.492,0.12,-0.005,0.002,8.1,1.175,0.225,0.113
801,31,BC,59,5931801,13,26,0.531,0.084,20.4,4.7,0.628,41662,0.497,0.465,40664,41935,4351,22963,35889,43974,46013,56769,88678,62368,177048,80515,0,0,0.154,0.503,0.11,-0.007,0.002,7.7,0.486,0.28,0.048
805,31,BC,59,5931805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,31,BC,59,5931807,26,51,0.525,0.1,34,5.8,0.356,35720,0.617,0.357,65653,57975,19572,36544,34597,55698,55293,75641,89713,91388,567742,146964,0,0,0.192,0.571,0.097,-0.007,0.002,5.5,0.72,0.512,0.069
808,31,BC,59,5931808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,31,BC,59,5931814,6,17,0.284,0.265,9.4,10.55,0.072,31381,0.383,0.553,22818,20680,4996,8220,34807,10714,36377,16438,41085,84605,41085,84605,0,0,0.5,0.013,0.138,0.004,0.003,8.3,2.007,0.127,0.208
815,31,BC,59,5931815,7,14,0.21,0.203,10.3,8.3,0.079,33897,0.523,0.334,21612,15970,1412,1439,16159,2978,35309,44631,62583,47305,62583,47305,0,0,0.429,0.799,0.183,-0.006,0.004,6.5,2.287,0.245,0.248
816,31,BC,59,5931816,13,24,0.389,0.214,24.6,14.24,0.129,38348,0.334,0.375,47868,45521,25246,24712,45869,49867,63594,68883,77044,86084,132040,95888,0,0,0.385,0.871,0.175,-0.009,0.003,1.5,2.483,0.84,0.236
818,31,BC,59,5931818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,31,BC,59,5931820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,31,BC,59,5931823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,31,BC,59,5931824,16,32,0.6,0.16,17.6,8.09,0.317,27777,0.419,0.404,31926,41294,16490,17348,25863,37153,44267,59395,72397,90584,85270,94164,0,0,0.313,0.391,0.126,-0.004,0.003,6.2,1.811,0.404,0.181
826,31,BC,59,5931826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,31,BC,59,5931827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,31,BC,59,5931828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,31,BC,59,5931829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,31,BC,59,5931830,11,21,-1.434,0.46,136.7,35.29,0.336,17429,0.149,0.589,57554,27141,46846,2628,50598,13322,64276,47797,91980,64449,91996,78337,0,0,0.091,-0.551,0.642,0.015,0.008,18.6,13.011,-0.829,1.191
831,31,BC,59,5931831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,31,BC,59,5931833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,31,BC,59,5931837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,33,BC,59,5933006,382,811,0.258,0.032,32.9,1.71,0.075,33623,0.409,0.484,34686,46450,13964,21691,31738,41305,47587,58790,71803,79317,107402,191264,0,0.003,0.246,0.356,0.027,-0.002,0.001,8.1,0.283,0.228,0.028
10,33,BC,59,5933010,146,313,0.222,0.052,34.6,2.89,0.056,33836,0.38,0.489,37078,43181,16644,22288,36067,43995,50480,59788,72118,72706,126631,143022,0,0.007,0.281,0.27,0.045,-0.001,0.001,8.1,0.486,0.227,0.048
19,33,BC,59,5933019,136,257,0.115,0.054,45.8,3.32,0.018,36329,0.392,0.414,45041,51818,18860,32023,41086,44989,55189,66369,90500,79978,158081,158970,0.007,0,0.287,0.147,0.048,0.001,0.001,9.7,0.413,0.09,0.04
24,33,BC,59,5933024,69,130,-0.09,0.102,49.8,5.95,0.006,22878,0.275,0.634,40799,42881,28139,19036,37432,44773,51017,59302,68748,75613,126666,106092,0,0,0.232,0.245,0.094,0.001,0.002,12.4,1.356,-0.197,0.129
28,33,BC,59,5933028,67,158,0.221,0.078,33.1,3.85,0.049,27120,0.386,0.454,32281,40593,12136,21507,30523,38286,39256,57059,63076,73248,135094,102297,0,0,0.313,0.38,0.063,-0.003,0.001,9,0.68,0.14,0.067
34,33,BC,59,5933034,52,106,0.246,0.09,32,5.13,0.066,29346,0.325,0.5,38986,42061,20671,23142,36298,44473,50017,56036,67729,73945,113943,100047,0,0.019,0.192,0.082,0.085,0.003,0.001,5.7,0.906,0.458,0.087
35,33,BC,59,5933035,143,223,0.271,0.07,39.7,4.8,0.063,30780,0.266,0.546,50254,56478,35701,37099,46407,53759,66480,70903,80306,87799,133610,178396,0,0.007,0.154,0.246,0.059,-0.002,0.001,7.3,0.765,0.327,0.071
40,33,BC,59,5933040,288,466,0.152,0.048,38.6,2.93,0.021,32029,0.338,0.488,43644,48507,25534,24147,39227,43227,57563,62261,77574,85688,137791,247301,0,0.003,0.219,0.277,0.043,-0.001,0.001,8.5,0.576,0.185,0.055
42,33,BC,59,5933042,5602,7707,0.183,0.012,40.7,0.77,0.031,29328,0.327,0.489,49588,54539,31496,29769,44957,47557,60823,66418,85639,88651,156709,218050,0,0.001,0.245,0.278,0.011,-0.002,0,8.7,0.112,0.178,0.011
54,33,BC,59,5933054,127,268,0.138,0.061,38.1,3.2,0.019,27631,0.388,0.483,35115,43001,18201,21096,31561,44169,45832,61022,75700,77256,95884,152019,0,0,0.197,0.269,0.049,0,0.001,8.2,0.517,0.21,0.051
58,33,BC,59,5933058,102,187,0.031,0.07,44,4.24,0.001,29551,0.361,0.493,44306,46659,24806,26730,37005,39863,54357,59313,79480,81796,156428,218050,0,0.02,0.137,0.131,0.064,0.002,0.001,10.2,0.663,0.031,0.063
66,33,BC,59,5933066,515,1020,0.153,0.031,38.8,1.75,0.024,32235,0.366,0.497,37562,47516,17863,24509,36442,41118,50099,63731,69224,86700,126188,162709,0,0,0.237,0.366,0.026,-0.003,0,8.7,0.269,0.173,0.026
801,33,BC,59,5933801,19,36,0.553,0.15,10.7,9.05,0.284,49184,0.36,0.399,41304,39403,15885,7645,37194,35627,65069,56993,87120,85333,91018,123864,0,0,0.158,0.691,0.125,-0.008,0.002,-1.3,1.823,1.092,0.175
802,33,BC,59,5933802,13,31,0.353,0.15,16.6,8.22,0.161,49828,0.468,0.268,36056,30665,11653,6727,22895,19297,61481,56108,77004,75098,122981,81278,0,0,0.154,0.586,0.143,-0.003,0.003,3.1,1.561,0.675,0.155
805,33,BC,59,5933805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
